"classe" "X" "Y"
"2535" "0" 1.7425928358 0.4697097458
"2536" "0" 0.2041336771 1.770618883
"2537" "0" 2.2091057091 1.2929454085
"2538" "1" 0.9546010258 0.9540562827
"2539" "1" -0.0409886423 2.7095446409
"2540" "1" 0.8808700031 0.4468674714
"2541" "0" 0.0043477165 2.0944764733
"2542" "1" -1.3559613547 0.1175652855
"2543" "0" 0.2473691161 2.0036117193
"2544" "1" 2.4754160688 1.0134025417
"2545" "1" -0.2346603513 -0.1679934426
"2546" "1" 1.0455285454 0.2929454085
"2547" "0" 1.84312858 0.702820598
"2548" "1" -2.2887908237 -0.0302594083
"2549" "0" 1.6703928852 0.1216373158
"2550" "1" -0.382346825 0.3866026428
"2551" "1" 1.4082667007 0.0815706867
"2552" "1" -0.137040194 -0.0003402224
"2553" "1" -0.2518615634 -1.7414003199
"2554" "0" 1.8431625812 1.0522590457
"2555" "1" -0.3842119134 1.6404861499
"2556" "1" 0.6259665828 -1.2458316291
"2557" "0" 2.0611689394 1.5107640566
"2558" "0" -0.0313202119 1.9580114512
"2559" "0" -0.082909663 0.2414067194
"2560" "0" 0.5640988963 0.1937340734
"2561" "1" -0.3393232366 0.5680414627
"2562" "1" -1.7173280775 0.6820645994
"2563" "0" 2.2809894783 0.617290931
"2564" "0" -0.324161899 1.5116376853
"2565" "0" 1.9650213714 1.6241206008
"2566" "1" -0.5145604778 1.0219777021
"2567" "1" 1.0851975043 -0.1277943164
"2568" "0" 1.9432075898 1.0086980685
"2569" "1" 1.0239129522 0.1384051957
"2570" "1" 1.133217079 -1.4893799876
"2571" "0" -0.1224233344 0.0478217519
"2572" "1" -0.4844660234 1.3219939192
"2573" "1" -0.5413215241 -1.3944409809
"2574" "0" 1.8145162144 1.184051278
"2575" "1" -0.7135205541 1.0637390384
"2576" "1" 0.4803857476 0.7304403718
"2577" "0" 1.4366347196 1.2065867237
"2578" "1" -0.2674052066 1.1410703666
"2579" "0" 2.271690842 1.195505153
"2580" "1" 0.2260616493 -0.4589737069
"2581" "0" -0.0744789646 -0.0822744082
"2582" "0" -0.0637269275 1.8330505236
"2583" "1" 0.1795389287 0.4377268108
"2584" "1" 0.2399986956 0.3520931437
"2585" "0" 0.2042949436 -0.4361169979
"2586" "1" -2.1071844116 -0.3166726608
"2587" "0" 1.7857356644 -0.0416848439
"2588" "0" 1.7798178625 -0.4424811406
"2589" "1" -0.4875292827 -2.8436706772
"2590" "0" 1.9904528745 0.9617092388
"2591" "0" -0.4036382189 0.0031111997
"2592" "0" 2.3457573843 0.2991724551
"2593" "0" -0.1911190739 2.0507282823
"2594" "0" 0.0943458408 1.9321913951
"2595" "1" 1.1788512909 0.6030350514
"2596" "0" 2.1148897269 1.9112851772
"2597" "0" 2.1247453672 0.6764545609
"2598" "1" 0.6035461145 0.268425129
"2599" "1" 1.0217916204 0.3559484791
"2600" "1" 0.5847446317 -0.0196132912
"2601" "1" 0.6473707542 -0.0579923192
"2602" "0" -0.0665653237 2.0528517718
"2603" "0" 0.2778004287 0.1604073217
"2604" "1" 1.5618994268 -0.9503163626
"2605" "1" 0.7862065328 -0.3725150987
"2606" "1" 0.1182153194 -0.2761379671
"2607" "1" 0.3739992034 0.2477148223
"2608" "0" 2.0948306892 0.2791690876
"2609" "0" 0.0403368472 -0.033837694
"2610" "0" 0.1150163218 1.7104451414
"2611" "1" 2.5071657244 0.3187761554
"2612" "1" 1.0924591399 0.0461349758
"2613" "0" 1.8864005816 1.1264814057
"2614" "1" 1.9665098485 1.3134632205
"2615" "1" 0.8491936542 -0.0633674511
"2616" "1" -2.1332982088 -0.9933355753
"2617" "1" 1.4271830063 -0.7661587854
"2618" "0" 1.9683403669 1.7599036617
"2619" "1" 0.7097303508 -0.0876693903
"2620" "1" 1.0794277257 -0.7638541303
"2621" "0" 2.2130225544 1.7453253974
"2622" "0" 1.8346312975 1.1012278284
"2623" "1" -0.1023726604 0.8461244906
"2624" "0" 2.3900079429 -0.4382759963
"2625" "0" 1.8516818956 1.5501462239
"2626" "0" 0.6782179278 2.1620756263
"2627" "1" -0.5582181877 -1.1705139691
"2628" "0" 1.5400390065 0.1126692199
"2629" "1" 0.6521183238 0.1750714756
"2630" "0" -0.0581477114 2.2726056175
"2631" "1" 0.1915974201 -0.6003963745
"2632" "1" -1.0854727827 0.0050194176
"2633" "0" 2.4045595116 2.6873638365
"2634" "0" 2.1253044023 1.7137702631
"2635" "0" 1.8847385335 0.5876062586
"2636" "1" -0.6954753269 0.7115180229
"2637" "0" 1.6630825917 0.9432291303
"2638" "0" -0.1634926297 -0.3893501261
"2639" "0" 1.8347478837 1.7310976948
"2640" "1" -0.1595279599 0.5377246806
"2641" "0" -0.01343305 2.0444964496
"2642" "1" -1.786237697 -0.2581454196
"2643" "1" 1.1249661545 0.6626041725
"2644" "0" 0.5517592169 2.1686101087
"2645" "1" -1.0557683909 0.0486765843
"2646" "1" -0.6624046987 -1.3613257747
"2647" "1" 0.1248061074 0.0948605544
"2648" "0" 1.6284619078 1.5350713336
"2649" "0" -0.1942514054 1.9510778446
"2650" "0" 0.3219933845 2.2196365151
"2651" "0" -0.0487097538 2.0671713886
"2652" "1" -2.3037009117 -1.8049284878
"2653" "0" 2.2684187194 2.5172890151
"2654" "0" -0.0185562985 -0.1357052397
"2655" "0" 2.2159120763 0.1997539049
"2656" "1" 0.8283395427 -0.4216452456
"2657" "0" 1.995567414 -0.8239449971
"2658" "0" -0.1260594598 2.0591629138
"2659" "0" 2.3995249101 -0.4160597618
"2660" "0" -0.1094468901 2.292296793
"2661" "1" 0.3102670727 0.6027259236
"2662" "0" -0.1690893338 1.9527985025
"2663" "0" -0.3785002138 0.2185009433
"2664" "1" 0.147349853 -1.0846405589
"2665" "1" -0.3125224972 2.5267346966
"2666" "0" -0.0170652745 1.8188489612
"2667" "1" -1.6087571377 0.2106276327
"2668" "0" -0.0927050861 -0.0353454841
"2669" "0" 1.8027789129 1.9598490308
"2670" "0" 0.041608956 2.1224324834
"2671" "1" -1.7592299209 -0.5919301194
"2672" "1" 0.2473589431 -0.1071323575
"2673" "0" 2.0822779045 -0.4426395386
"2674" "0" 0.0378571917 0.0167689065
"2675" "1" -1.9264484654 -0.1333712969
"2676" "0" 1.9184540909 -0.014495867
"2677" "0" 1.8005640965 -0.5129483997
"2678" "0" 0.1034718383 2.0104910544
"2679" "1" 1.9696750565 0.8017013999
"2680" "0" -0.1900739509 1.8784897205
"2681" "0" 1.8763694416 0.6158439673
"2682" "0" 2.0549096198 0.7467051683
"2683" "1" 2.2248862172 0.7361158977
"2684" "1" 1.6020080902 -0.0361333659
"2685" "0" 1.9974464672 -0.944100208
"2686" "1" 1.0759221969 1.2267637304
"2687" "1" -0.1376383326 -0.7450916041
"2688" "0" 1.9341266397 0.0389761967
"2689" "0" -0.1772652553 1.8556427645
"2690" "0" 0.1255469455 2.0372486768
"2691" "0" -0.1027265818 0.1733132651
"2692" "0" 1.7258376626 1.4371836955
"2693" "1" 0.2357805565 1.4888208452
"2694" "1" 1.3191845034 -0.9126177424
"2695" "0" 2.1753158323 2.2533661837
"2696" "0" 1.6767423864 0.0628912813
"2697" "1" -1.3996552808 0.5739123055
"2698" "1" -0.158001862 -0.7735527633
"2699" "0" 1.5904584206 1.6062427217
"2700" "0" 0.0437953893 1.8736670174
"2701" "1" 0.1019477981 1.4904718564
"2702" "0" -0.3035107265 1.7165958407
"2703" "0" -0.3784087725 -0.0835369793
"2704" "0" -0.1859775334 2.0332348998
"2705" "1" 0.5172568462 1.2148557113
"2706" "1" -0.0651308578 -0.2994469497
"2707" "0" 1.7137936738 1.451391051
"2708" "1" 0.0257825557 -0.1672968497
"2709" "0" 2.0576410577 -0.1309136735
"2710" "1" 0.1218709478 1.3422428801
"2711" "0" 1.7157211075 1.4599333996
"2712" "0" 1.9161952339 -1.7600203882
"2713" "0" 1.9820608134 1.6334092207
"2714" "0" 2.2262660927 2.4767190537
"2715" "1" -1.2127448522 0.2979360074
"2716" "0" 1.8909126994 -0.1821032842
"2717" "1" -0.6346265771 1.352319926
"2718" "0" 2.234787365 -0.1767575909
"2719" "0" 0.0475234129 0.1705196312
"2720" "0" 0.0861693268 0.2116999007
"2721" "0" 1.8489223432 1.2729278623
"2722" "0" 1.9823577719 0.717714397
"2723" "0" -0.3229404972 0.4760673061
"2724" "1" 1.2542165458 1.392461787
"2725" "1" 0.5797781321 0.1161484578
"2726" "0" -0.1963228258 0.1989394091
"2727" "0" 2.1017877916 0.9336380099
"2728" "0" 2.0532243083 -0.4878713609
"2729" "1" 0.9383000459 2.6100408669
"2730" "0" 1.9022668644 -0.4999971113
"2731" "0" 0.0632236962 1.6890154845
"2732" "1" -1.4771150835 0.4368539099
"2733" "1" 1.1739368249 -1.1767575909
"2734" "0" -0.0222323369 1.7992737178
"2735" "0" -0.1964140383 -0.1907224445
"2736" "1" -1.3073763345 1.0907139275
"2737" "0" -0.0967209183 0.0608556977
"2738" "1" -0.3480277087 -0.1124103574
"2739" "1" -0.9830968567 1.5007274739
"2740" "0" -0.2089456431 1.9366025874
"2741" "0" 2.305366981 1.6220350529
"2742" "0" 0.050304655 -0.0847073274
"2743" "0" 2.0531133737 -0.2396150253
"2744" "0" 1.5793986864 2.1867567353
"2745" "1" -0.4232924246 1.0078345866
"2746" "1" -0.8348158834 -1.3561216984
"2747" "1" -1.1295087172 0.8993431821
"2748" "1" -0.452759055 -1.1468732677
"2749" "1" -0.0427683814 -0.8441837189
"2750" "0" -0.0813402531 2.2707175725
"2751" "1" -1.8573138257 1.4548547186
"2752" "0" -0.2894025056 -0.1305552644
"2753" "0" 2.0733898284 1.8551008199
"2754" "0" 2.0357745714 -1.0032014074
"2755" "1" 0.4192610861 0.2762904431
"2756" "1" -0.823571247 -1.6632618217
"2757" "1" -0.1282012823 1.6206751917
"2758" "1" -0.0060515114 -1.185483953
"2759" "0" 1.768862176 2.2823493166
"2760" "0" 0.0961507783 0.0553402645
"2761" "0" 0.2901493664 0.2075610062
"2762" "1" 0.7723421089 -0.0791235638
"2763" "0" 2.1598424395 0.1333954728
"2764" "0" 1.9503976354 -0.3626531558
"2765" "1" -0.2742767115 0.8806412465
"2766" "1" -0.2177564972 1.7310566607
"2767" "0" 0.0184868241 2.4107212705
"2768" "1" 1.2459154032 -0.5567974464
"2769" "1" -0.8607310129 -1.0050963691
"2770" "1" 0.3029365829 1.0549489045
"2771" "0" 2.132917406 0.0030790634
"2772" "1" -0.6277318912 1.2732960238
"2773" "1" 0.8779762787 -0.9701784892
"2774" "1" -1.0005446259 -1.4423533441
"2775" "0" 0.052414237 1.951812492
"2776" "0" 0.0939749133 -0.0865712837
"2777" "1" -0.467367888 -0.6551874326
"2778" "0" 1.9370356477 1.0781266947
"2779" "1" -0.5643350131 -0.5510375857
"2780" "0" 1.8191233125 0.2140011207
"2781" "0" -0.1026383641 2.0222021385
"2782" "1" -0.4684249287 -0.0288638755
"2783" "0" -0.0254561098 1.7607133556
"2784" "1" 0.848139027 0.1113438642
"2785" "0" 1.7691834144 2.3300911489
"2786" "1" 1.7235757929 1.2168880696
"2787" "1" -0.2610879911 0.1034902865
"2788" "0" 0.2238086768 0.0260814977
"2789" "0" -0.1356520551 -0.1805648545
"2790" "0" -0.1568986972 1.9291869966
"2791" "1" -0.7486164743 0.6822751478
"2792" "0" 0.0571872629 1.8923899863
"2793" "0" 2.333118793 0.639281905
"2794" "1" 2.28472779 0.8546682468
"2795" "0" 2.1872487622 0.5259460305
"2796" "0" -0.0954996202 2.0194303819
"2797" "0" -0.1120143194 2.0081603381
"2798" "1" 0.3793078657 1.3067796403
"2799" "0" 1.9361466419 0.9452202677
"2800" "1" 0.622821192 1.4148071202
"2801" "0" 1.8913779891 0.0076436936
"2802" "0" 2.163407283 1.1640307832
"2803" "0" 1.7188280467 0.163848982
"2804" "1" -0.8496562838 0.559815122
"2805" "0" -0.2814331705 1.9381804059
"2806" "0" 1.969372731 1.1074504724
"2807" "0" 0.0686891028 1.983365658
"2808" "0" 2.3944600143 -0.2406291031
"2809" "1" 0.2286597748 -0.8482146687
"2810" "1" -0.9238588939 -1.9563622486
"2811" "0" 2.0049858745 1.662807208
"2812" "1" 1.5463574573 -0.4602671832
"2813" "0" 2.2423370252 2.6912391328
"2814" "0" 2.0434956329 1.7057983294
"2815" "1" -0.4402291099 -0.528392102
"2816" "0" -0.03934865 -0.2133477999
"2817" "1" -0.1339998734 0.5115801176
"2818" "1" 0.3094206392 0.0505035773
"2819" "0" 0.1447758495 -0.2058780881
"2820" "0" 0.4540949163 0.0735878319
"2821" "1" -1.5492182601 -0.0975088902
"2822" "0" 2.1216155626 0.1406377825
"2823" "0" 2.4949222031 0.9970464204
"2824" "0" 1.8323924172 1.4692860883
"2825" "1" 1.9014503552 -1.5848225365
"2826" "0" 1.9103947451 0.3262826465
"2827" "1" -0.2573688716 -0.4655171121
"2828" "1" -0.8747445365 1.5699094818
"2829" "0" 0.0555099413 1.8240313804
"2830" "0" 0.0275992338 1.8454240584
"2831" "1" 0.5046502952 -0.7764524317
"2832" "0" -0.1879164898 2.3514548783
"2833" "1" 0.2618738987 -0.638154205
"2834" "0" -0.0269795675 -0.2556122656
"2835" "0" 1.9403373507 2.7610459223
"2836" "1" 0.1878444359 -0.1516935288
"2837" "0" -0.304638086 0.0881365877
"2838" "1" -0.5458734496 -0.4450727997
"2839" "0" 1.8310108197 0.403704512
"2840" "1" 0.0151763927 -0.0361333657
"2841" "0" 1.8397819412 1.2098502539
"2842" "1" -0.8763706052 -0.4557998103
"2843" "1" 0.9928049631 -1.3242661063
"2844" "0" 1.9181496696 1.2145315138
"2845" "1" 0.6061307986 -0.7742683317
"2846" "1" 0.2712276489 0.7008782953
"2847" "1" -2.6653017607 -1.7494484754
"2848" "0" -0.0112288444 2.0794235218
"2849" "0" -0.1889709209 2.016959749
"2850" "1" 2.5564340229 1.10037256
"2851" "0" 2.1890082091 0.6113907073
"2852" "0" 2.0494717886 0.8928676425
"2853" "0" -0.0343942434 2.0404873164
"2854" "0" -0.0050911645 2.1014021596
"2855" "1" -1.2392266323 -0.3843252452
"2856" "0" 0.4384444752 2.1573007745
"2857" "1" -0.3642851258 -0.7407112785
"2858" "0" 0.2162786141 2.0042264794
"2859" "0" -0.2269705192 1.5995284917
"2860" "1" 1.7488463513 1.6637511386
"2861" "0" 2.1885695125 0.2461767822
"2862" "1" 0.8176918307 -0.6187860634
"2863" "0" 2.1626629083 2.9578842272
"2864" "0" 0.1570646108 2.0314548621
"2865" "1" 0.4545181223 1.7158433257
"2866" "1" 0.5592435226 1.8770458962
"2867" "0" 2.3257817532 2.0452204648
"2868" "0" 1.8720037835 2.2256238649
"2869" "0" 1.9804160887 1.0325608832
"2870" "1" -0.7665861018 -0.7806385489
"2871" "0" 2.279400415 0.5657329684
"2872" "1" -0.2455106085 -0.3197862247
"2873" "1" 0.0265793949 -1.544255834
"2874" "1" -0.605148333 0.1636532609
"2875" "1" -0.4443728416 0.1717953783
"2876" "1" -1.5981579391 -0.0651559265
"2877" "1" -0.8624033209 0.5507556491
"2878" "1" -0.398821205 -0.2004042098
"2879" "0" 1.9442731826 1.3298980669
"2880" "1" 0.4741497023 -0.127340087
"2881" "0" 1.9980315882 2.229532939
"2882" "1" 0.3937268075 -0.3978959459
"2883" "1" -2.2946016156 -0.4729524431
"2884" "0" -0.4229922701 1.8418652432
"2885" "1" -0.3932603056 1.7203417504
"2886" "1" -0.348393287 -1.507677086
"2887" "1" 1.2999152849 0.2360807819
"2888" "0" 1.8087104319 1.0838439162
"2889" "0" 2.0340921429 1.6871166092
"2890" "0" 0.1487549414 2.0784287928
"2891" "1" 1.6479284797 0.8127475601
"2892" "0" 0.0697996573 0.1532761684
"2893" "0" -0.1263091928 2.0879207677
"2894" "1" 1.675790233 0.3173256283
"2895" "1" 0.3020320905 0.7334543974
"2896" "1" -1.0385959627 -1.4043487982
"2897" "1" 0.0700763488 -0.0184539
"2898" "0" -0.0494183428 0.3199152697
"2899" "0" -0.4789809895 0.3890538331
"2900" "0" -0.0329644073 0.0372042521
"2901" "1" -0.6269200067 1.8607907622
"2902" "1" 0.4982969679 -1.4266604564
"2903" "0" 0.1195252067 1.9013220781
"2904" "1" 0.1436021814 1.8738556547
"2905" "0" 2.0388121324 1.8918092816
"2906" "1" 0.5512965803 0.1244527553
"2907" "1" -0.0070060826 0.8140957976
"2908" "1" -0.4578185308 -0.0220545357
"2909" "1" -1.1899151508 0.4569900792
"2910" "1" -0.2181226001 -1.1564889232
"2911" "0" 0.1544947807 2.0648279914
"2912" "1" 0.9106798286 -0.1793891852
"2913" "1" 0.2255186409 0.2826367164
"2914" "0" 2.2744621274 -0.5105963412
"2915" "1" 1.1735280173 1.5308196445
"2916" "1" 0.5359452925 -0.6346668482
"2917" "1" -0.5087905686 -0.1927276927
"2918" "0" 0.4114093331 2.185867999
"2919" "1" 0.9875275425 0.039914255
"2920" "0" -0.2534862847 2.1664202307
"2921" "0" -0.3845952376 -0.288405752
"2922" "0" -0.1656229481 -0.0482687218
"2923" "1" 1.0383312053 0.7075070907
"2924" "1" -0.2058755731 -0.922337121
"2925" "0" -0.1677484178 -0.1527530922
"2926" "1" -0.5246429983 0.5561810533
"2927" "0" -0.1211104995 -0.0307800609
"2928" "0" 2.0097768343 2.1132466764
"2929" "0" -0.441352007 -0.1474730486
"2930" "1" -1.2597793134 0.5051280047
"2931" "1" -0.0478209592 -0.0179218902
"2932" "1" 0.7168192604 0.2821641415
"2933" "1" 2.2322856852 -0.0349768738
"2934" "0" -0.1406453151 2.0672879757
"2935" "0" 1.9204058826 2.0377344561
"2936" "1" -0.2401698517 -0.4635096551
"2937" "0" -0.0649489938 2.3811409984
"2938" "0" 2.0431241259 1.4084007931
"2939" "1" 0.8808749978 0.4851435088
"2940" "1" 0.2414733943 0.3379974954
"2941" "0" -0.3861759124 -0.1464847155
"2942" "0" -0.100535504 2.0089657748
"2943" "0" 1.4720349515 -0.0664205886
"2944" "0" 2.1504384366 -0.3586448808
"2945" "1" 1.0623668743 -0.4636871867
"2946" "1" -1.1838158952 2.089452703
"2947" "0" 0.2366119468 0.1476423687
"2948" "0" 1.9395088965 0.0503220886
"2949" "0" -0.3823497718 1.9546748476
"2950" "1" 0.7272521203 1.254615521
"2951" "1" -0.2329727704 -0.0182607641
"2952" "0" 1.9896625494 2.7994054235
"2953" "0" 2.0252438072 1.1237921907
"2954" "1" -0.1485602821 -1.8954844681
"2955" "0" 2.0384196263 1.6332330365
"2956" "1" -1.3660442992 0.7369961728
"2957" "1" 1.5066214826 1.1982979848
"2958" "0" -0.0117539844 2.0118053534
"2959" "1" -0.8211940031 1.0245756638
"2960" "0" -0.518678082 1.972954722
"2961" "0" 0.0576276396 -0.1184185221
"2962" "1" -0.3653549158 1.8199408966
"2963" "1" 0.1954737134 -1.3233058794
"2964" "0" -0.231061216 1.9444917037
"2965" "0" 1.8797464211 0.4841980178
"2966" "0" -0.5546848111 0.0985352132
"2967" "0" 1.8676022739 1.2426552171
"2968" "1" -0.6581771446 1.0797248501
"2969" "0" -0.0081319646 -0.3131558275
"2970" "0" 2.1018828448 1.1491273733
"2971" "1" 0.2516719532 1.3524441981
"2972" "0" 0.10658251 2.0639448544
"2973" "0" -0.0648059375 -0.0088765156
"2974" "0" -0.3151898793 -0.03041646
"2975" "1" 0.5416627003 0.1632432766
"2976" "0" -0.0633745013 0.029002662
"2977" "1" -0.3186943768 -0.3453385833
"2978" "0" 1.9699772645 1.4028291579
"2979" "1" 0.5744486346 0.9112851772
"2980" "1" -0.1182384565 2.0816446664
"2981" "0" 2.1179987998 -0.2914038477
"2982" "0" 2.0243331952 1.8657204358
"2983" "0" 2.1080113007 -1.134927956
"2984" "0" 2.0402842882 -0.2096255456
"2985" "0" -0.2840324834 1.8843047286
"2986" "0" 2.1030719349 1.4298477471
"2987" "1" 2.5019450832 -0.222069017
"2988" "1" 0.2859555374 -1.0448672982
"2989" "0" 1.8128977909 1.2525945067
"2990" "1" 0.8529510539 -0.1683466762
"2991" "1" 0.5299377544 -0.6287483358
"2992" "1" 1.6593301571 1.1219369051
"2993" "0" -0.0810849367 2.1759494985
"2994" "1" 0.1502338291 0.0314593044
"2995" "0" 2.1316703488 2.1190726823
"2996" "1" -0.8268333677 -0.392130581
"2997" "1" 0.0169911034 -1.9227232517
"2998" "1" -0.9971795176 -1.5129483997
"2999" "1" 0.1985150133 -0.2804447571
"3000" "1" 1.2267588532 0.1087465788
"3001" "0" 1.9817617809 1.0771967977
"3002" "0" 1.9736716483 2.7116533875
"3003" "0" 0.0462828028 -0.1477112014
"3004" "0" 0.0557167316 0.2911771652
"3005" "1" 1.4284638468 -0.3787499072
"3006" "1" 0.0761001696 -0.570921059
"3007" "1" 0.9033584921 1.0501143222
"3008" "1" -0.4888963521 -0.0936022242
"3009" "1" -1.20256788 0.9009674585
"3010" "1" 0.6238193507 1.0513510542
"3011" "1" -0.0212009627 -0.5069171897
"3012" "0" 2.135755634 0.2473665964
"3013" "1" 0.4775740081 0.0337954832
"3014" "1" 1.4815202288 -0.8953503169
"3015" "1" 0.2318608461 -0.8099138939
"3016" "0" -0.1419372481 2.1387545383
"3017" "0" 2.4966783439 1.4107695436
"3018" "1" 0.9093324793 -1.4357819558
"3019" "1" -2.1618135676 0.5683332092
"3020" "0" -0.055903341 -0.0065266925
"3021" "1" -1.1822032014 0.8376253546
"3022" "0" 2.1247384133 0.9324537481
"3023" "0" 2.1078709622 3.6467137907
"3024" "0" -0.3744851473 -0.0723253101
"3025" "0" -0.680834323 0.425650673
"3026" "0" -0.0879855535 0.1824490654
"3027" "0" 2.0640395911 0.7192847471
"3028" "0" 1.982269723 0.0087383822
"3029" "1" -0.8394301959 0.1043368464
"3030" "1" 1.6963990712 0.1253657917
"3031" "1" 0.2584470476 0.8711260937
"3032" "1" -0.4302059886 -1.0309488548
"3033" "0" 2.0171373985 2.9969517027
"3034" "1" -0.8195277567 1.0373624418
"3035" "0" -0.3427319878 0.010955075
"3036" "0" 1.8925729001 0.788928433
"3037" "1" 3.0462568802 0.0132763283
"3038" "0" -0.033119692 0.1161223395
"3039" "1" -0.5885223553 -1.2954502647
"3040" "0" -0.5104983682 -0.2013933638
"3041" "0" 2.0580695709 1.5283686593
"3042" "0" 1.864813774 1.0446277347
"3043" "0" 1.8907846382 -0.6190446563
"3044" "1" -0.9963781143 2.1911132237
"3045" "0" -0.4223262344 1.890424437
"3046" "1" 0.2081529255 -1.4695708025
"3047" "0" -0.2515513458 0.1577990776
"3048" "0" -0.0781986275 -0.0612697424
"3049" "0" 2.0992700536 0.9019601996
"3050" "1" -1.60565683 -1.1849317164
"3051" "0" 0.1346989049 -0.1553137891
"3052" "1" -0.4981463833 0.9676108684
"3053" "0" 1.8806328062 0.8175941203
"3054" "1" 0.7786687198 2.132530271
"3055" "1" -0.3811512166 1.0786612211
"3056" "1" 0.0082858804 -0.5416338453
"3057" "0" -0.071437204 1.9540082495
"3058" "0" -0.4384376597 1.64623554
"3059" "0" -0.1140970793 2.4183208784
"3060" "1" 0.0249293724 0.662807208
"3061" "1" 0.1099268346 0.8528938114
"3062" "1" 0.183537639 1.4695948262
"3063" "1" -2.1402554343 -1.3538729739
"3064" "0" 0.0036439105 2.2394098301
"3065" "0" 1.5768462966 0.2423658079
"3066" "1" -1.5118377291 -0.2184738264
"3067" "0" 2.2030581554 1.3620128728
"3068" "0" 1.7086521238 0.998015495
"3069" "1" 1.106794001 -0.9697129264
"3070" "0" -0.1019475778 1.8726844572
"3071" "0" -0.0696396133 -0.3667596581
"3072" "0" 0.046546165 2.0156137276
"3073" "1" 0.5289611006 -0.7200009045
"3074" "1" 0.3579496076 -0.5545430167
"3075" "0" 2.1121251759 0.3273602648
"3076" "1" 0.8268630712 0.7965928242
"3077" "0" 0.206136823 -0.1024825853
"3078" "1" 0.1340378834 -1.2161592198
"3079" "0" -0.0195236106 2.3080366253
"3080" "1" -0.7662591553 0.4637804155
"3081" "0" 0.0470065379 1.946070343
"3082" "1" -0.015586438 0.2021935642
"3083" "1" -0.6799152354 -1.1901602487
"3084" "0" 2.0589023381 2.0923874811
"3085" "0" 2.0430895387 -0.175810253
"3086" "0" 1.7870625605 1.85083626
"3087" "1" -0.5669595429 0.6839431306
"3088" "0" -0.0597246562 0.0896535944
"3089" "0" 1.9593771977 0.5679735749
"3090" "1" -0.4181199679 0.7671876213
"3091" "0" 2.0305048083 -0.2070218599
"3092" "0" 0.2783813207 2.0856063981
"3093" "0" 0.2102476002 1.9683239692
"3094" "1" 1.0704204226 0.4110510657
"3095" "1" -0.7203317967 0.7741980007
"3096" "1" 0.6693577902 -0.9081592717
"3097" "0" 2.2888234273 1.0120872299
"3098" "0" -0.4146564319 2.0619385441
"3099" "1" -1.7987095947 0.9611497645
"3100" "0" 2.0627146755 1.6832049234
"3101" "0" 2.3486375565 0.7144329453
"3102" "1" -0.1110543691 0.4646395632
"3103" "1" -1.0700508393 1.1112592427
"3104" "1" 1.3020952221 -1.0736051803
"3105" "1" -0.9598221467 1.5669239642
"3106" "1" -0.4710339335 -1.2379666064
"3107" "0" 2.0428698619 2.2484112605
"3108" "1" -0.1973352972 0.586230469
"3109" "1" -0.2983132467 1.7610459223
"3110" "1" -0.6424029037 0.1218466261
"3111" "1" -0.8642041189 -0.4732790291
"3112" "0" 1.9792557434 1.7200045158
"3113" "1" 0.3137692879 0.0308946943
"3114" "1" 0.5578452468 -0.2076388094
"3115" "1" -2.3680181138 -0.6295178586
"3116" "1" -1.3895174526 1.8336592374
"3117" "0" 0.2094664775 2.0976936665
"3118" "1" -0.361400607 2.1655163109
"3119" "0" 2.1737936074 1.5429266196
"3120" "1" 0.2174781643 0.7057983294
"3121" "1" 0.3816171698 -2.7490691865
"3122" "1" 0.9472138357 1.53912844
"3123" "1" -0.5802118476 0.3919647166
"3124" "0" -0.1492168442 -0.1282866042
"3125" "0" 2.0017601924 1.9096189466
"3126" "1" -0.9486102878 -0.051169101
"3127" "1" -1.6593993511 -0.0947468099
"3128" "1" -0.6589262316 -0.9396051003
"3129" "0" -0.0573185085 2.1486927475
"3130" "0" 1.8015090498 1.8805137828
"3131" "1" -0.5797679935 -0.9174411736
"3132" "0" 1.9071447806 -0.2373927943
"3133" "1" 1.0381980481 1.1182269429
"3134" "0" 1.9026279254 0.787380129
"3135" "1" -0.1916157957 0.8366676631
"3136" "1" -0.112022338 1.2153519171
"3137" "0" 1.7217248137 0.2991939691
"3138" "1" -0.5431100547 -0.9923563064
"3139" "0" 0.0023745296 2.0502946872
"3140" "0" 0.0161308255 2.0300078486
"3141" "1" 0.170181749 0.3788751241
"3142" "1" -0.5968359691 -0.1824058797
"3143" "1" 1.816870159 0.8022246149
"3144" "0" 2.1323569285 0.2054410924
"3145" "0" 0.0602499009 -0.1119076771
"3146" "1" 0.8245146536 1.1599606933
"3147" "1" 0.2944706863 -0.5119266074
"3148" "0" 0.0452010436 0.1115542818
"3149" "1" -3.1325519362 1.3572648025
"3150" "1" -1.5099124391 -1.5892143347
"3151" "1" 2.4746110153 -0.0029535796
"3152" "1" 0.078019093 0.3758240694
"3153" "0" -0.0446713141 -0.1892046607
"3154" "0" 0.0344082611 0.3352812555
"3155" "0" 1.8887602915 2.0689812026
"3156" "0" -0.5617843375 0.1700917779
"3157" "0" 0.0489683468 0.3895410237
"3158" "0" 0.0438544368 1.7976909762
"3159" "1" 0.8689680369 0.5429266196
"3160" "0" 1.8509847447 0.2407784854
"3161" "0" 1.6628963004 0.650517209
"3162" "0" 1.8330276009 2.3159405759
"3163" "0" 2.1223007618 1.4419221964
"3164" "0" -0.2123917641 0.0366074219
"3165" "1" 0.800946904 -0.8118024333
